PurchaseHistoryId,ProductId,Quantity,PricePerQuantity,TimeOfTheDay
1622,1,1,320,03:14:09
1622,7,1,17587,03:33:28
1622,8,1,16864,03:54:58
1623,3,1,15327,17:31:43
1623,12,1,9206,17:46:33
1623,1,1,320,17:56:21
1625,1,1,320,23:02:24
1625,3,1,15327,23:04:16
1625,3,1,15327,23:20:09
1625,12,1,9206,23:45:17
1626,8,1,16864,13:16:38
1626,8,1,16864,13:18:48
1626,10,1,25049,13:43:59
1626,8,1,16864,13:50:10
1626,1,1,320,13:55:09
1627,4,1,25649,21:03:50
1627,8,1,16864,21:29:39
1628,8,1,16864,12:19:28
1629,7,1,17587,15:02:19
1630,8,1,16864,06:40:08
1631,7,1,17587,10:14:53
1631,1,1,320,10:21:48
1631,8,1,16864,10:31:04
1631,4,1,25649,10:42:21
1631,9,1,3662,10:51:20
1631,3,1,15327,10:52:16
1632,8,1,16864,03:19:27
1633,4,1,25649,16:09:56
1633,1,1,320,16:20:42
1634,1,1,320,16:19:29
1634,1,1,320,16:47:30
1635,9,1,3662,22:23:52
1637,7,1,17587,19:01:27
1637,3,1,15327,19:37:50
1638,10,1,25049,14:09:18
1639,10,1,25049,18:23:22
1639,1,1,320,18:49:37
1642,9,1,3662,23:24:07
1642,8,1,16864,23:42:42
1643,1,1,320,23:45:55
1644,7,1,17587,23:43:02
1645,7,1,17587,21:41:01
1646,10,1,25049,16:09:44
1646,3,1,15327,16:11:50
1646,3,1,15327,16:48:34
1646,8,1,16864,16:54:26
1647,7,1,17587,22:49:38
1648,7,1,17587,14:01:55
1648,9,1,3662,14:07:50
1648,7,1,17587,14:13:16
1648,3,1,15327,14:40:33
1650,10,1,25049,15:04:16
1650,7,1,17587,15:31:13
1650,3,1,15327,15:43:01
1650,9,1,3662,15:51:43
1651,4,1,25649,03:03:56
1651,4,1,25649,03:55:17
1652,7,1,17587,10:26:42
1652,3,1,15327,10:45:35
1653,10,1,25049,04:05:20
1653,10,1,25049,04:34:43
1653,4,1,25649,04:35:52
1655,7,1,17587,21:01:01
1655,4,1,25649,21:04:17
1655,4,1,25649,21:23:18
1656,4,1,25649,09:43:10
1657,7,1,17587,16:18:04
1658,7,1,17587,19:04:25
1658,7,1,17587,19:15:13
1658,4,1,25649,19:46:06
1658,3,1,15327,19:53:02
1659,7,1,17587,17:34:48
1661,9,1,3662,06:22:57
1661,7,1,17587,06:34:47
1662,4,1,25649,07:17:14
1662,10,1,25049,07:59:01
1663,4,1,25649,21:33:41
1666,3,1,15327,23:44:17
1667,4,1,25649,22:22:42
1669,9,1,3662,11:22:20
1669,9,1,3662,11:28:41
1670,3,1,15327,07:53:43
1671,10,1,25049,17:15:23
1671,9,1,3662,17:38:21
1672,3,1,15327,20:07:38
1675,4,1,25649,21:23:43
1675,3,1,15327,21:26:27
1676,10,1,25049,12:29:21
1676,4,1,25649,12:52:05
1677,3,1,15327,23:11:27
1677,3,1,15327,23:23:19
1678,9,1,3662,14:18:46
1678,10,1,25049,14:20:22
1680,4,1,25649,15:19:57
1681,3,1,15327,20:46:55
1681,10,1,25049,20:56:26
1682,9,1,3662,13:46:04
1683,9,1,3662,05:31:40
1685,10,1,25049,18:04:27
1688,10,1,25049,06:04:42
1689,9,1,3662,17:09:10
1690,3,1,15327,03:42:47
1691,4,1,25649,13:42:37
1695,10,1,25049,21:48:20
1696,3,1,15327,22:07:12
1697,4,1,25649,13:11:10
1697,4,1,25649,13:32:24
1697,10,1,25049,13:44:43
1697,10,1,25049,13:50:35
1698,4,1,25649,18:37:59
1698,9,1,3662,18:59:33
1702,3,1,15327,03:43:19
1702,9,1,3662,03:52:49
1703,3,1,15327,20:37:48
1704,9,1,3662,08:21:18
1704,9,1,3662,08:22:50
1704,10,1,25049,08:59:58
1709,10,1,25049,23:10:09
1709,10,1,25049,23:17:29
1709,9,1,3662,23:27:42
1710,10,1,25049,05:31:45
1710,4,1,25649,05:45:32
1712,9,1,3662,03:55:10
1714,3,1,15327,20:27:30
1716,9,1,3662,11:59:52
1718,9,1,3662,14:09:01
1718,10,1,25049,14:31:03
1719,3,1,15327,10:11:56
1719,10,1,25049,10:23:39
1719,3,1,15327,10:30:33
1720,3,1,15327,10:48:01
1722,10,1,25049,01:19:42
1722,3,1,15327,01:26:24
1722,10,1,25049,01:33:39
1723,10,1,25049,16:55:27
1725,9,1,3662,22:07:56
1725,10,1,25049,22:52:21
1726,10,1,25049,05:22:27
1729,3,1,15327,08:28:52
1733,10,1,25049,17:50:52
1734,3,1,15327,18:06:01
1735,9,1,3662,09:31:02
1736,10,1,25049,08:53:24
1741,10,1,25049,20:30:31
1742,10,1,25049,02:51:59
1750,10,1,25049,23:46:16
1753,10,1,25049,07:10:24
1758,10,1,25049,14:58:20
1760,10,1,25049,21:06:22
1760,10,1,25049,21:30:59
